qid,docid
1_2,8695893
1_2,6542630
1_2,8299506
1_2,4361020
1_2,7498690
1_2,1178341
1_2,600750
1_2,3506521
1_2,1935133
1_2,7890653
1_2,6615377
1_2,6856733
1_2,2379098
1_2,638378
1_2,7235564
1_2,2000089
1_2,3395251
1_2,6008344
1_2,6144055
1_2,7578017
1_2,939888
1_2,8324932
1_2,797400
1_2,6242853
1_2,8655564
1_2,3221182
1_2,4299212
1_2,1763028
1_2,26244
1_2,1482393
1_2,4989859
1_2,3223905
1_2,7858418
1_2,1630944
1_2,496326
1_2,2311036
1_2,2321081
1_2,5566682
1_2,7423973
1_2,7769819
1_2,6290977
1_2,6986994
1_2,8368115
1_2,1199258
1_2,3262307
1_2,1840166
1_2,5461509
1_2,8239103
1_2,7240468
1_2,7581345
1_2,7003324
1_2,3924860
1_2,2363871
1_2,7114996
1_2,7447194
1_2,7328748
1_2,5697747
1_2,3423309
1_2,8293135
1_2,6804163
1_2,7900787
1_2,8046513
1_2,5511525
1_2,4829664
1_2,6595678
1_2,1372589
1_2,6566398
1_2,8718058
1_2,5348199
1_2,2698862
1_2,8351127
1_2,3707503
1_2,1251780
1_2,8293134
1_2,5218337
1_2,5678313
1_2,296825
1_2,4418875
1_2,7328751
1_2,3707500
1_2,1209510
1_2,8366152
1_2,1840168
1_2,1256726
1_2,1063595
1_2,7581341
1_2,6145919
1_2,1098103
1_2,416141
1_2,1981139
1_2,5413266
1_2,8213820
1_2,561218
1_2,2885528
1_2,3779008
1_2,8659597
1_2,7437991
1_2,7328749
1_2,1728812
1_2,8452665
1_2,2044465
1_2,5008238
1_2,601143
1_2,3856279
1_2,618128
1_2,1793445
1_2,8245159
1_2,8144003
1_2,8164444
1_2,8375166
1_2,8375776
1_2,5700250
1_2,8144008
1_2,7438155
1_2,146984
1_2,478612
1_2,7567123
1_2,2032476
1_2,6169633
1_2,8773719
1_2,5838209
1_2,385138
1_2,1981138
1_2,5861964
1_2,3812180
1_2,5780077
1_2,7334758
1_2,1770368
1_2,6409781
1_2,8247884
1_2,4858720
1_2,6848296
1_2,3800118
1_2,7423971
1_2,8710550
1_2,6431204
1_2,6997157
1_2,7403249
1_2,5046879
1_2,1045005
1_2,1259131
1_2,1369304
1_2,838287
1_2,515120
1_2,3566501
1_2,2546272
1_2,4682969
1_2,406608
1_2,6995097
1_2,1388715
1_2,6566826
1_2,7203182
1_2,801059
1_2,7064482
1_2,8563233
1_2,3935609
1_2,1209756
1_2,5768828
1_2,8061121
1_2,4040668
1_2,7768926
1_2,8160078
1_2,4420032
1_2,2736521
1_2,4211456
1_2,5993814
1_2,5503937
1_2,8178577
1_2,801067
1_2,2338306
1_2,7308101
1_2,8513371
1_2,3291599
1_2,4468193
1_2,1909064
1_2,1733671
1_2,5740406
1_2,6566817
1_2,2299277
1_2,1402754
1_2,1708319
1_2,7578726
1_2,7232619
1_2,7955190
1_2,7296483
1_2,4786753
1_2,7106734
1_2,8445178
1_2,789042
1_2,7940955
1_2,1918320
1_2,6732046
1_2,4286780
1_2,801068
1_2,6846126
1_2,5334489
1_2,1142380
1_2,7080570
1_2,5696486
1_2,4106323
1_2,533512
1_2,6640302
1_2,2314823
1_2,6692972
1_2,7423052
1_2,8190586
1_2,5065194
1_2,4341024
1_2,5911398
1_2,4778042
1_2,4331386
1_2,8339764
1_2,6692978
1_2,6992204
1_2,5566354
1_2,4431088
1_2,1333819
1_2,5566349
1_2,8245257
1_2,4331
1_2,7165486
1_2,4152774
1_2,1123463
1_2,7784419
1_2,2677358
1_3,8259302
1_3,5537521
1_3,5056778
1_3,1098223
1_3,8606470
1_3,8606472
1_3,1116174
1_3,6183497
1_3,5056780
1_3,34937
1_3,5902016
1_3,1153390
1_3,2889895
1_3,5991325
1_3,3045745
1_3,822424
1_3,5814539
1_3,92312
1_3,489944
1_3,2623207
1_3,1129603
1_3,1080421
1_3,3039532
1_3,7541090
1_3,5956145
1_3,1769162
1_3,7349918
1_3,1467406
1_3,453453
1_3,409873
1_3,4472323
1_3,2134448
1_3,621860
1_3,6048868
1_3,5401102
1_3,998320
1_3,6784374
1_3,8574654
1_3,1709520
1_3,4380833
1_3,1838049
1_3,4798221
1_3,6629249
1_3,4505184
1_3,2878562
1_3,5866350
1_3,1164290
1_3,6565897
1_3,851856
1_3,3123372
1_3,3302326
1_3,6278070
1_3,3039535
1_3,5378032
1_3,3365948
1_3,5511482
1_3,6045970
1_3,8693382
1_3,2136380
1_3,5616976
1_3,3252445
1_3,7039248
1_3,1555821
1_3,1226068
1_3,3714754
1_3,5663339
1_3,176544
1_3,8465380
1_3,3716976
1_3,409878
1_3,3900870
1_3,6734443
1_3,1937396
1_3,7692355
1_3,2241363
1_3,3365565
1_3,8259307
1_3,6491138
1_3,6171047
1_3,7316744
1_3,4427831
1_3,3365947
1_3,6333160
1_3,1555817
1_3,1861529
1_3,2623211
1_3,689285
1_3,781985
1_3,1129608
1_3,3956498
1_3,6636421
1_3,5119499
1_3,4645790
1_3,7164339
1_3,176543
1_3,6891956
1_3,4349817
1_3,5721332
1_3,208760
1_3,8151368
1_3,7538784
1_3,6599977
1_3,1104458
1_3,158470
1_3,2843467
1_3,5334253
1_3,6173008
1_3,3185539
1_3,1743526
1_3,1319384
1_3,6319872
1_3,5786595
1_3,6180541
1_3,4297077
1_3,5989926
1_3,3252351
1_3,1743525
1_3,3902651
1_3,1650295
1_3,8789683
1_3,3621849
1_3,6297062
1_3,2134447
1_3,8507654
1_3,3361529
1_3,5823327
1_3,1116176
1_3,8691926
1_3,3123374
1_3,131448
1_3,1164288
1_3,7657184
1_3,1045094
1_3,453449
1_3,7538782
1_3,8645278
1_3,374982
1_3,3252356
1_3,6171052
1_3,4126204
1_3,1116175
1_3,7070620
1_3,4380830
1_3,6164381
1_3,4714172
1_3,2623206
1_3,3644069
1_3,6171046
1_3,181075
1_3,5564239
1_3,4380834
1_3,7216065
1_3,3218516
1_3,8669762
1_3,5293027
1_3,5236963
1_3,1226071
1_3,5695794
1_3,8669763
1_3,650301
1_3,5786594
1_3,2593295
1_3,7303176
1_3,1289276
1_3,3252353
1_3,4380827
1_3,6058061
1_3,3716973
1_3,2186259
1_3,4262564
1_3,822502
1_3,1726360
1_3,6912127
1_3,5608331
1_3,830326
1_3,2718317
1_3,3218515
1_3,1098224
1_3,6479016
1_3,4126206
1_3,6365421
1_3,221146
1_3,3218519
1_3,1653886
1_3,3027116
1_3,6942160
1_3,6554641
1_3,8236304
1_3,1294457
1_3,2778956
1_3,2242902
1_3,3349212
1_3,3779140
1_3,8367736
1_3,5721329
1_3,97277
1_3,1012526
1_3,5556124
1_3,1215988
1_3,4715124
1_3,6206303
1_3,7646950
1_3,3365942
1_3,3273232
1_3,2216456
1_3,3365562
1_3,4505187
1_3,3349208
1_3,7080328
1_3,7826182
1_3,869869
1_3,7164342
1_3,208769
1_3,6086427
1_3,5873449
1_3,6814725
1_3,7321386
1_3,5410897
1_3,1767253
1_3,5378039
1_3,6202913
1_3,4388768
1_3,5691281
1_3,6554642
1_3,1226073
1_3,2853859
1_3,6652866
1_3,4798220
1_3,1116178
1_3,6556800
1_3,5956150
1_3,7058343
1_3,4297079
1_3,646075
1_3,4097164
1_3,6261261
1_3,99591
1_3,6164383
1_3,553323
1_3,3225565
1_3,453451
1_3,5812183
1_3,1289279
1_3,6183136
1_3,6808380
1_3,3252442
1_3,5822435
1_3,5786593
1_3,3716977
1_3,7039243
1_3,8236872
1_3,7698858
1_3,5277890
1_3,1952463
1_3,8236299
1_3,4644863
1_3,2892178
1_3,2136379
1_3,1336291
1_3,2778959
1_3,6333154
1_3,830322
1_3,4963076
1_3,5534901
1_3,7336021
1_3,7339602
1_3,5534894
1_3,1012527
1_3,1098221
1_3,5777917
1_3,760564
1_3,175837
1_3,5514902
1_3,175676
1_3,7045751
1_3,6181580
1_3,8179406
1_3,3365946
1_3,5410899
1_3,5979925
1_3,3520634
1_3,2715358
1_3,8293083
1_3,4644860
1_3,7949562
1_3,6261263
1_3,2554383
1_3,3273233
1_3,7039246
1_3,760561
1_3,247716
1_3,4380831
1_3,6635944
1_3,1051521
1_3,2623205
1_3,4343843
1_3,1231269
1_3,6181585
1_3,298692
1_3,7058954
1_3,7176675
1_3,4018808
1_3,6891955
1_3,7492043
1_3,7480905
1_3,6261267
1_3,7474964
1_3,1098222
1_3,2701929
1_3,1726795
1_3,7025324
1_3,1283695
1_3,4298592
1_3,6980677
1_3,1815332
1_3,6435909
1_3,3039537
1_3,3888922
1_3,6629252
1_3,3409278
1_3,5558826
1_3,4576568
1_3,1893135
1_3,2059301
1_3,6686211
1_3,2428920
1_3,7013830
1_3,2190073
1_3,6181581
1_3,5827910
1_3,6769392
1_3,409876
1_3,7336020
1_3,5409236
1_3,208762
1_3,998322
1_3,4722966
1_3,5867766
1_3,4926312
1_3,3122996
1_3,2356746
1_3,5273992
1_3,6348260
1_3,2370295
1_3,7564626
1_3,8634368
1_3,6085195
1_3,541604
1_3,416590
1_3,479537
1_3,3809545
1_3,425093
1_3,6180523
1_3,3632549
1_3,3365566
1_3,1952461
1_3,226661
1_3,1893138
1_3,5763551
1_3,8236303
1_3,2242367
1_3,4936391
1_3,8484301
1_3,5786600
1_3,1344218
1_3,3194435
1_3,8409427
1_3,8415572
1_3,2843461
1_3,4505183
1_3,197418
1_3,2885010
1_3,1952457
1_3,190990
1_3,1935520
1_3,3358845
1_3,7831912
1_3,1289969
1_3,2307508
1_3,175836
1_3,8693378
1_3,998321
1_3,6080379
1_3,3597901
1_3,6951834
1_3,6814731
1_3,2136375
1_3,3672625
1_3,1743534
1_3,6980678
1_3,1215980
1_3,729909
1_3,5401103
1_3,7615545
1_3,6163592
1_3,2853852
1_3,268394
1_3,1283698
1_3,5480172
1_3,199171
1_3,7557799
1_3,6180543
1_3,7080322
1_3,8236296
1_3,3238587
1_3,7262218
1_3,1937400
1_3,2190075
1_3,3676113
1_3,6915449
1_3,3632544
1_3,3888926
1_3,6177711
1_3,8480580
1_3,1040968
1_3,1539358
1_3,6080380
1_3,8549260
1_3,8291447
1_3,669298
1_3,1344213
1_3,7080323
1_3,366155
1_3,2190070
1_3,4397554
1_3,830323
1_3,982192
1_3,1165748
1_3,3865355
1_3,6891958
1_3,2500780
1_3,4343851
1_3,317930
1_3,6740623
1_3,1598190
1_3,1777841
1_3,6180526
1_3,1681525
1_3,2910330
1_3,8367735
1_3,6961964
1_3,2839798
1_3,4343849
1_3,4680213
1_3,8494092
1_3,163628
1_3,7262222
1_3,5956149
1_3,2326505
1_3,3621848
1_3,694014
1_3,264162
1_3,6765673
1_3,3568969
1_3,4024703
1_3,1732387
1_3,7978527
1_3,8006548
1_3,181071
1_3,5177847
1_3,7513090
1_3,669923
1_3,718095
1_3,5511484
1_3,2451250
1_3,6941672
1_3,1817843
1_3,5273792
1_3,2554386
1_3,5155710
1_3,453452
1_3,7565855
1_3,479540
1_3,3049153
1_3,125779
1_3,226657
1_3,124057
1_3,167997
1_3,2136377
1_3,479541
1_3,6526125
1_3,3149793
1_3,4126210
1_3,6297282
1_3,7155457
1_3,8149171
1_3,4083953
1_3,1767246
1_3,34942
1_3,8742302
1_3,5071276
1_3,7849009
1_3,7655552
1_3,1363076
1_3,8271799
1_3,4722962
1_3,8559814
1_3,650307
1_3,4029789
1_3,5313274
1_3,5785498
1_3,7517346
1_3,519514
1_3,6365422
1_3,646082
1_3,486968
1_3,892366
1_3,4722965
1_3,5608336
1_3,8019028
1_3,6195472
1_3,4097170
1_3,2370294
1_3,8559815
1_3,1577912
1_3,6823843
1_3,7173902
1_3,5277889
1_3,519518
1_3,7133012
1_3,2554385
1_3,1106214
1_3,3238582
1_3,7492042
1_3,1833713
1_3,1098229
1_3,6045967
1_3,694012
1_3,1051523
1_3,1726359
1_3,3750729
1_3,6765674
1_3,190986
1_3,5649190
1_3,1848254
1_3,8566814
1_3,8594385
1_3,8789689
1_3,2700566
1_3,8837758
1_3,6177716
1_3,8279745
1_3,5168290
1_3,1584481
1_3,7142087
1_3,7395556
1_3,3838680
1_3,1940849
1_3,1344210
1_3,1344219
1_3,1785368
1_3,2872420
1_3,729549
1_3,1363074
1_3,396742
1_3,7961198
1_3,3978791
1_3,479538
1_3,3073033
1_3,7176682
1_3,6912124
1_3,6931170
1_3,1402652
1_3,3256091
1_3,3956499
1_3,2326508
1_3,7480901
1_3,4040439
1_3,2746531
1_3,2996299
1_3,2131266
1_3,3365563
1_3,8376866
1_3,998317
1_3,892364
1_3,7480908
1_3,5763550
1_3,5807386
1_3,2063593
1_3,5403481
1_3,4096524
1_3,163629
1_3,118551
1_3,857913
1_3,7597290
1_3,1886286
1_3,5855767
1_3,1363079
1_3,3481925
1_3,2885009
1_3,8789690
1_3,3180783
1_3,4922353
1_3,2853860
1_3,5522760
1_3,1937651
1_3,4901867
1_3,5273795
1_3,8789688
1_3,6998982
1_3,6195470
1_3,5829324
1_3,5913921
1_3,7666364
1_3,6881849
1_3,3349209
1_3,264163
1_3,6667327
1_3,650306
1_3,5511489
1_3,3361532
1_3,2925621
1_3,7832484
1_3,8329976
1_3,157020
1_3,2475564
1_3,5589219
1_3,7336018
1_3,4297076
1_3,4424905
1_3,6657620
1_3,4666104
1_3,1527469
1_3,2554384
1_3,784410
1_3,3817025
1_3,7550352
1_3,729904
1_3,486969
1_3,2559896
1_3,4082485
1_3,8149169
1_3,6876719
1_3,228987
1_3,729902
1_3,7565857
1_3,334172
1_3,489949
1_3,967561
1_3,8413901
1_3,124056
1_3,4126205
1_3,5236955
1_3,8669764
1_3,5177845
1_3,6912121
1_3,3817022
1_3,3838678
1_3,7058952
1_3,897776
1_3,3319790
1_3,309475
1_3,3147670
1_3,8422889
1_3,718097
1_3,5913920
1_3,8280939
1_3,3939491
1_3,176540
1_3,694009
1_3,5759675
1_3,2715361
1_3,7013829
1_3,1997105
1_3,1654986
1_3,7980318
1_3,6521922
1_3,8742305
1_3,718094
1_3,6183134
1_3,2892184
1_3,157025
1_3,689286
1_3,8606475
1_3,298689
1_3,7571308
1_3,5524572
1_3,163633
1_3,8494089
1_3,5766301
1_3,2975507
1_3,718100
1_3,2059305
1_3,7070617
1_3,4714168
1_3,1508313
1_3,940224
1_3,784407
1_3,2885003
1_3,4097168
1_3,4722961
1_3,7467972
1_3,247717
1_3,486972
1_3,1379048
1_3,7753566
1_3,8234987
1_3,2924226
1_3,2428915
1_3,2189588
1_3,4722960
1_3,1189065
1_3,6646321
1_3,120549
1_3,8440100
1_3,7349140
1_3,2554388
1_3,3073038
1_3,449641
1_3,8052871
1_3,4027742
1_3,1215883
1_3,8603514
1_3,8283602
1_3,1320921
1_3,4349821
1_3,4335636
1_3,6951578
1_3,869871
1_3,157027
1_3,5541486
1_3,2233809
1_3,3471459
1_3,1344217
1_3,5050510
1_3,3238584
1_3,1952460
1_3,479545
1_3,6268079
1_3,2426747
1_3,1012530
1_3,1876339
1_3,1776222
1_3,1454213
1_3,7347315
1_3,900600
1_3,2654523
1_3,4102334
1_3,2242904
1_3,4324060
1_3,8279743
1_3,8503457
1_3,8291443
1_3,5918158
1_3,2758010
1_3,189081
1_3,718096
1_3,2554382
1_3,6646328
1_3,1222757
1_3,2715365
1_3,1726797
1_3,4231876
1_3,900601
1_3,1196462
1_3,4260712
1_3,1226076
1_3,3358836
1_3,1743531
1_3,1804472
1_3,4488697
1_3,6297283
1_3,967560
1_3,4070978
1_3,8619479
1_3,479542
1_3,272943
1_3,7804262
1_3,4634760
1_3,4924263
1_3,329802
1_3,163627
1_3,1952462
1_3,7597296
1_3,236821
1_3,5989924
1_3,409871
1_3,4645788
1_3,449640
1_3,272940
1_3,5015731
1_3,5989923
1_3,5680670
1_3,163625
1_3,2885006
1_3,3471463
1_3,8645275
1_3,2885005
1_3,7527524
1_3,8347819
1_3,8480583
1_3,6151795
1_3,1220783
1_3,6556796
1_3,6915446
1_3,2242366
1_3,718093
1_3,7462772
1_3,4515768
1_3,4070977
1_3,1708775
1_3,334167
1_3,1068643
1_3,3520630
1_3,8283600
1_3,1674901
1_3,3838674
1_3,3677232
1_3,5704965
1_3,5991274
1_3,6100317
1_3,7047330
1_3,6554640
1_3,1196466
1_3,3149795
1_3,6161965
1_3,6912125
1_3,1289975
1_3,199174
1_3,4397553
1_3,2071803
1_3,7497868
1_3,7070618
1_3,8344447
1_3,6261269
1_3,865520
1_3,6330204
1_3,7698854
1_3,7430024
1_3,7070625
1_3,5524566
1_3,1876341
1_3,1709526
1_3,5628676
1_3,4515772
1_3,4297071
1_3,669922
1_3,3838679
1_3,6358610
1_3,5378035
1_3,7747226
1_3,5585121
1_3,2050593
1_3,272947
1_3,3714747
1_3,8006549
1_3,2885004
1_3,6516839
1_3,6996435
1_3,6177717
1_3,6243656
1_3,2959461
1_3,2970003
1_3,5725797
1_3,4380835
1_3,5015729
1_3,1189066
1_3,1773498
1_3,1508314
1_3,3481927
1_3,940223
1_3,1447933
1_3,3425933
1_3,2959463
1_3,6931174
1_3,334168
1_3,3302332
1_3,334166
1_3,4096529
1_3,1362388
1_3,97280
1_3,7448017
1_3,7321382
1_3,2268180
1_3,3916604
1_3,4714169
1_3,6503599
1_3,383175
1_3,8724971
1_3,5388506
1_3,1366910
1_3,115638
1_3,330674
1_3,5465707
1_3,5843531
1_3,8173618
1_3,6015793
1_3,3604646
1_3,3888928
1_3,1610279
1_3,6095234
1_3,7182198
1_3,5042368
1_3,3809462
1_3,8149170
1_3,120554
1_3,3238585
1_3,7058955
1_3,1220782
1_3,2677109
1_3,7303171
1_3,1226069
1_3,3838673
1_3,3604644
1_3,2165757
1_3,2272372
1_3,7272611
1_3,6045298
1_3,7698856
1_3,3939494
1_3,1187168
1_3,2569093
1_3,655774
1_3,8487075
1_3,6015798
1_3,5937461
1_3,8476940
1_3,1709523
1_3,8742303
1_3,6996433
1_3,1220780
1_3,7732592
1_3,4924013
1_3,5537518
1_3,1447932
1_3,906560
1_3,7983415
1_3,8533684
1_3,988594
1_3,4714171
1_3,6045300
1_3,6884637
1_3,3939493
1_3,4044248
1_3,5786596
1_3,6195473
1_3,1106218
1_3,8742300
1_3,1220779
1_3,6851655
1_3,8757503
1_3,2379201
1_3,1057016
1_3,8480586
1_3,6080383
1_3,5779914
1_3,8347823
1_3,6261266
1_3,8581793
1_3,2184528
1_3,6398099
1_3,8384944
1_3,718098
1_3,1196470
1_3,954045
1_3,1708781
1_3,6731161
1_3,8123890
1_3,3604648
1_3,7154143
1_3,157023
1_3,5227264
1_3,718099
1_3,5119505
1_3,247725
1_3,5486328
1_3,6884638
1_3,1724595
1_3,2643133
1_3,194164
1_3,1610277
1_3,6912126
1_3,7058956
1_3,1883060
1_3,1303724
1_3,6339146
1_3,5688627
1_3,8384941
1_3,2379202
1_3,8627791
1_3,5042360
1_3,334169
1_3,1362394
1_3,4990530
1_3,7087072
1_3,6814728
1_3,3987265
1_3,1559468
1_3,7550356
1_3,5566025
1_3,4009415
1_3,5524564
1_3,1114537
1_3,6667325
1_3,5537520
1_3,6997008
1_3,6997007
1_3,7842727
1_3,7391572
1_3,2978687
1_4,6854723
1_4,1573401
1_4,3115767
1_4,1573403
1_4,3036054
1_4,1481179
1_4,434159
1_4,1070786
1_4,6548992
1_4,8437655
1_4,1998133
1_4,6493646
1_4,1762459
1_4,6659006
1_4,7270410
1_4,6147105
1_4,2732396
1_4,5284622
1_4,6320470
1_4,1671251
1_4,1460496
1_4,4840037
1_4,5467417
1_4,7075647
1_4,1571920
1_4,7728123
1_4,2922507
1_4,5144564
1_4,296761
1_4,5152351
1_4,5152352
1_4,1685049
1_4,2784417
1_4,4706810
1_4,5738064
1_4,1730679
1_4,4881319
1_4,5152354
1_4,5232807
1_4,3247999
1_4,1654123
1_4,5578416
1_4,2784416
1_4,5757239
1_4,5232808
1_4,8382640
1_4,1783391
1_4,7050748
1_4,5616466
1_4,7634266
1_4,3601709
1_4,1781721
1_4,7634265
1_4,5927448
1_4,6035791
1_4,3420189
1_4,868702
1_4,6746628
1_4,5018631
1_4,4116387
1_4,2982980
1_4,1560228
1_4,3727961
1_4,7934225
1_4,7379018
1_4,5072230
1_4,6666670
1_4,5757244
1_4,8390712
1_4,329401
1_4,2190351
1_4,1150411
1_4,6990280
1_4,5371184
1_4,1142716
1_4,5928723
1_4,2019799
1_4,4163846
1_4,3310634
1_4,827997
1_4,5232811
1_4,2440698
1_4,8452577
1_4,5192041
1_4,739907
1_4,1951819
1_4,1201208
1_4,2343766
1_4,4680982
1_4,4894887
1_4,6998940
1_4,5056495
1_4,7685284
1_4,6790875
1_4,1239772
1_4,1080145
1_4,5726051
1_4,5616465
1_4,8437652
1_4,7388188
1_4,409618
1_4,2325367
1_4,7486408
1_4,5945865
1_4,8789517
1_4,6397146
1_4,3042827
1_4,1030214
1_4,6161323
1_4,3973058
1_4,6980088
1_4,149446
1_4,3433572
1_4,1173292
1_4,1278401
1_4,1781717
1_4,1864264
1_4,3851144
1_4,7123389
1_4,6330304
1_4,2072249
1_4,3518036
1_4,6236205
1_4,3905250
1_4,5781499
1_4,5746020
1_4,3060792
1_4,5662113
1_4,1002807
1_4,6005423
1_4,6350523
1_4,2732394
1_4,6000368
1_4,6215370
1_4,6545057
1_4,3060795
1_4,5446981
1_4,7784940
1_4,6012285
1_4,5975882
1_4,3060793
1_4,8068655
1_4,4783450
1_4,5928327
1_4,2270280
1_4,6256563
1_4,5738068
1_4,1441661
1_4,6689293
1_4,5373288
1_4,6516250
1_4,151066
1_4,3077034
1_4,8476045
1_4,6387876
1_4,5254267
1_4,1978678
1_4,1286444
1_4,151065
1_4,6284139
1_4,1762456
1_4,8002790
1_4,1584621
1_4,2525353
1_4,5643270
1_4,6211996
1_4,6256559
1_4,6768004
1_4,5781497
1_4,2624996
1_4,409615
1_4,6831750
1_4,7112727
1_4,672190
1_4,7305080
1_4,8016847
1_4,3409625
1_4,6348178
1_4,2582900
1_4,5961091
1_4,2147654
1_4,3024308
1_4,520743
1_4,5067582
1_4,1331308
1_4,5121177
1_4,3633321
1_4,1441660
1_4,5827259
1_4,7784938
1_4,6300807
1_4,5039565
1_4,8276632
1_4,1074792
1_4,4606935
1_4,620335
1_4,5893282
1_4,1956183
1_4,7585350
1_4,6016059
1_4,2982983
1_4,1074784
1_4,2986706
1_4,1884856
1_4,1053787
1_4,917176
1_4,1074791
1_4,2469506
1_4,4974398
1_4,3345689
1_4,3409619
1_4,6012283
1_4,1680654
1_4,112648
1_4,2353179
1_4,772101
1_4,6211995
1_4,6166553
1_4,7988047
1_4,2832751
1_4,1380872
1_4,3042831
1_4,6689300
1_4,6553232
1_4,2982981
1_4,5105130
1_4,6989974
1_4,708400
1_4,7784941
1_4,2440694
1_4,4022851
1_4,660677
1_4,8410757
1_4,1736021
1_4,6689294
1_4,2922510
1_4,8390710
1_4,1156756
1_4,2343763
1_4,5616473
1_4,2411746
1_4,6598356
1_4,2335837
1_4,6945408
1_4,7605755
1_4,7076809
1_4,7343244
1_4,7007844
1_4,3396028
1_4,7718320
1_4,1080507
1_4,625681
1_4,5983164
1_4,6069506
1_4,3183423
1_4,772103
1_4,4974399
1_4,6970081
1_4,2826661
1_4,8313768
1_4,4649326
1_4,6980086
1_4,8748800
1_4,4383899
1_4,6423534
1_4,3042829
1_4,4898550
1_4,5002380
1_4,6980087
1_4,1762458
1_4,6588405
1_4,4163851
1_4,6689295
1_4,5169376
1_4,6256564
1_4,6049425
1_4,5989073
1_4,4384342
1_4,6598348
1_4,2270279
1_4,1476454
1_4,3194834
1_4,1680655
1_4,3036161
1_4,5548282
1_4,6003338
1_4,3782503
1_4,1956182
1_4,3355594
1_4,6203501
1_4,7050256
1_4,3905248
1_4,5734888
1_4,7376056
1_4,151063
1_4,2732395
1_4,5694740
1_4,1074788
1_4,4111419
1_4,4111421
1_4,3189999
1_4,6990282
1_4,6097497
1_4,3190001
1_4,1680656
1_4,6434527
1_4,6012281
1_4,7982362
1_4,5850390
1_4,1680658
1_4,5473881
1_4,2619091
1_4,1736018
1_4,2775843
1_4,3194838
1_4,7637540
1_4,4485135
1_4,3455154
1_4,2343764
1_4,4315456
1_4,5967565
1_4,7585346
1_4,5396374
1_4,6161328
1_4,1117310
1_4,5169375
1_4,6049426
1_4,5036425
1_4,7649880
1_4,6304195
1_4,4026362
1_4,6351375
1_4,2343761
1_4,1054843
1_4,4504804
1_4,4315455
1_4,1610421
1_4,6460609
1_4,2775841
1_4,674446
1_4,151064
1_4,6015858
1_4,2647434
1_4,4952694
1_4,6766584
1_4,6557205
1_4,8483567
1_4,3378511
1_4,7197209
1_4,5607282
1_4,2411745
1_4,4163852
1_4,5662159
1_4,1380867
1_4,8528113
1_4,980086
1_4,2619095
1_4,2393543
1_4,3252455
1_4,6990284
1_4,3129864
1_4,7637539
1_4,5793210
1_4,5846078
1_4,4948304
1_4,1145014
1_4,8550098
1_4,4163850
1_4,3765726
1_4,6909727
1_4,4563719
1_4,1282593
1_4,1705373
1_4,6516247
1_4,4083942
1_4,8497831
1_4,8447049
1_4,6598351
1_4,5467788
1_4,4910651
1_4,4203543
1_4,315536
1_4,7305078
1_4,7075650
1_4,3952159
1_4,6592115
1_4,8542734
1_4,7050255
1_4,2724398
1_4,2397583
1_4,1197785
1_4,772102
1_4,5967560
1_4,6055279
1_4,4643335
1_4,1255548
1_4,2440693
1_4,2888808
1_4,5983171
1_4,2348984
1_4,1201201
1_4,5977997
1_4,4571406
1_4,6119765
1_4,2976424
1_4,4561510
1_4,3409620
1_4,4322268
1_4,2582893
1_4,1736020
1_4,3802472
1_4,5437043
1_4,1956178
1_4,1956180
1_4,5784183
1_4,2733134
1_4,4162422
1_4,5781492
1_4,5049421
1_4,6415853
1_4,4054013
1_4,6409628
1_4,5592367
1_4,8491933
1_4,1393208
1_4,8238859
1_4,4116390
1_4,8400548
1_4,5983169
1_4,3345683
1_4,1255543
1_4,3763259
1_4,8483573
1_4,2270278
1_4,881562
1_4,6833089
1_4,8390711
1_4,3342361
1_4,1194711
1_4,4305710
1_4,5607285
1_4,7422535
1_4,921344
1_4,8437653
1_4,6578311
1_4,6650397
1_4,4817491
1_4,1393086
1_4,1133924
1_4,8357423
1_4,4342819
1_4,3103506
1_4,6714955
1_4,3943550
1_4,5522949
1_4,1164886
1_4,3198421
1_4,1229301
1_4,881558
1_4,2617401
1_4,2748282
1_4,1310531
1_4,4062554
1_4,1381238
1_4,5932781
1_4,2358483
1_4,3060225
1_4,8446543
1_4,7305083
1_4,6954457
1_4,6768002
1_4,921343
1_4,7728119
1_4,5592362
1_4,4973790
1_4,2958028
1_4,4473128
1_4,2748289
1_4,4016425
1_4,8249278
1_4,3345686
1_4,5954579
1_4,5710226
1_4,1133923
1_4,5831568
1_4,6286264
1_4,2440695
1_4,1145013
1_4,989752
1_4,7842531
1_4,4714765
1_4,7463252
1_4,821442
1_4,3408299
1_4,6286265
1_4,2437737
1_4,2907308
1_4,7402569
1_4,3668435
1_4,4116388
1_4,7509005
1_4,5790026
1_4,4402822
1_4,7787705
1_4,1392619
1_4,4843326
1_4,6892492
1_4,6080466
1_4,2497441
1_4,5011824
1_4,284091
1_4,2888810
1_4,1680653
1_4,2059621
1_4,8059574
1_4,6375788
1_4,1145011
1_4,5307217
1_4,1194710
1_4,8324473
1_4,2560820
1_4,958983
1_4,8059576
1_4,7582391
1_4,5048788
1_4,7308521
1_4,5307213
1_4,4691745
1_4,4263328
1_4,8152744
1_4,4263329
1_4,6080597
1_4,958985
1_4,8505759
1_4,6596598
1_4,3787473
1_4,2708952
1_4,3728070
1_4,4863869
1_4,7296574
1_4,6714952
1_4,2437743
1_4,284090
1_4,5646845
1_4,6517590
1_4,4348037
1_4,6539319
1_4,5486102
1_4,7308518
1_4,168661
1_4,1610422
